"주차장관리번호",주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
415-2-000061,중앙동 88-5 임시 공영주차장,공영,노외,경상남도 창원시 성산구 용지로123번길,경상남도 창원시 성산구 중앙동 88-5,7,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22667200,128.67929500,2018-06-30
415-2-000060,중앙동 82-1 임시 공영주차장,공영,노외,경상남도 창원시 성산구 원이대로580번길,경상남도 창원시 성산구 중앙동 82-1,7,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22557200,128.67758700,2018-06-30
415-2-000059,중앙동 68  임시 공영주차장,공영,노외,경상남도 창원시 성산구 원이대로580번길,경상남도 창원시 성산구 중앙동 68,10,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22535100,128.67756100,2018-06-30
415-2-000058,중앙동 삼각지 공영주차장,공영,노외,경상남도 창원시 성산구 용지로107번길,경상남도 창원시 성산구 중앙동 67-21,15,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22531200,128.67817900,2018-06-30
415-2-000057,중앙동 66-1 임시공영주차장,공영,노외,경상남도 창원시 성산구 원이대로580번길,경상남도 창원시 성산구 중앙동 66-1,18,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22536900,128.67724000,2018-06-30
415-2-000056,중앙동 27-6 임시 공영주차장,공영,노외,경상남도 창원시 성산구 원이대로552번길,경상남도 창원시 성산구 중앙동 27-6,7,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22712900,128.67479100,2018-06-30
415-2-000055,중앙동 16-4 임시 공영주차장,공영,노외,경상남도 창원시 성산구 외동반림로130번길,경상남도 창원시 성산구 중앙동 16-4,12,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22902500,128.67418300,2018-06-30
415-2-000054,중앙동 6-8 임시 공영주차장,공영,노외,경상남도 창원시 성산구 외동반림로142번길,경상남도 창원시 성산구 중앙동 6-8,12,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22961900,128.67542600,2018-06-30
415-2-000158,귀산동 505-1 공영주차장,공영,노외,경상남도 창원시 성산구 귀산동 505-1,경상남도 창원시 성산구 귀산동 505-1,40,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.16398500,128.61092700,2018-06-30
415-2-000157,웅남공단 공영주차장(2),공영,노외,경상남도 창원시 성산구 신촌동 503-13,경상남도 창원시 성산구 신촌동 503-13,52,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.20956700,128.64830000,2018-06-30
415-2-000156,웅남공단 공영주차장,공영,노외,경상남도 창원시 성산구 신촌동 121,경상남도 창원시 성산구 신촌동 121,180,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.21308300,128.64651400,2018-06-30
415-2-000155,봉산마을 공영주차장,공영,노외,경상남도 창원시 성산구 양곡동 974-3,경상남도 창원시 성산구 양곡동 974-3,46,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.19885800,128.62726100,2018-06-30
415-2-000154,신촌동 12-8 임시 공영주차장,공영,노외,경상남도 창원시 성산구 신촌동 12-8,경상남도 창원시 성산구 신촌동 12-8,53,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.20569200,128.62681500,2018-06-30
415-2-000153,웅남복지관옆 공영주차장,공영,노외,경상남도 창원시 성산구 양곡동 982,경상남도 창원시 성산구 양곡동 982,21,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.19646800,128.62344400,2018-06-30
415-2-000152,양곡동 830-1 임시 공영주차장,공영,노외,경상남도 창원시 성산구 양곡동 830-1,경상남도 창원시 성산구 양곡동 830-1,200,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.21185000,128.62133100,2018-06-30
415-2-000151,신촌동 504-3 임시 공영주차장,공영,노외,경상남도 창원시 성산구 신촌동 504-3,경상남도 창원시 성산구 신촌동 504-3,155,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.20642400,128.65232700,2018-06-30
415-2-000150,신촌동 134-7 공영주차장,공영,노외,경상남도 창원시 성산구 신촌동 134-7,경상남도 창원시 성산구 신촌동 134-7,20,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.21379800,128.63901000,2018-06-30
415-2-000149,신촌동 91 임시 공영주차장,공영,노외,경상남도 창원시 성산구 신촌동 91,경상남도 창원시 성산구 신촌동 91,450,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.21800400,128.64618300,2018-06-30
415-2-000148,신촌동 81-9 임시 공영주차장,공영,노외,경상남도 창원시 성산구 신촌동 81-9,경상남도 창원시 성산구 신촌동 81-9,60,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.20647700,128.63541600,2018-06-30
415-2-000147,양곡초등학교정문앞 임시공영주차장,공영,노외,경상남도 창원시 성산구 신촌동 46,경상남도 창원시 성산구 신촌동 46,10,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.20092600,128.62744000,2018-06-30
415-2-000146,신촌동 22-2 임시 공영주차장,공영,노외,경상남도 창원시 성산구 신촌동 22-2,경상남도 창원시 성산구 신촌동 22-2,18,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.20138000,128.62875300,2018-06-30
415-2-000145,양곡동 우체국옆 임시 공영주차장,공영,노외,경상남도 창원시 성산구 신촌동 45,경상남도 창원시 성산구 신촌동 45,70,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.20683100,128.62736100,2018-06-30
415-2-000100,사파동 119-8 임시 공영주차장,공영,노외,경상남도 창원시 성산구 사파동 119-8,경상남도 창원시 성산구 사파동 119-8,11,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22222900,128.69792100,2018-06-30
415-2-000099,사파동 63-7 임시 공영주차장,공영,노외,경상남도 창원시 성산구 사파동 63-7,경상남도 창원시 성산구 사파동 63-7,11,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22431400,128.70249200,2018-06-30
415-2-000098,사파동 17-5 임시 공영주차장,공영,노외,경상남도 창원시 성산구 사파동 17-5,경상남도 창원시 성산구 사파동 17-5,7,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22934600,128.69701700,2018-06-30
415-2-000097,사파동 75-9 임시 공영 주차장,공영,노외,경상남도 창원시 성산구 사파동 75-9,경상남도 창원시 성산구 사파동 75-9,8,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22313700,128.70215700,2018-06-30
415-2-000096,사파동 57-7 임시 공영 주차장,공영,노외,경상남도 창원시 성산구 사파동 57-7,경상남도 창원시 성산구 사파동 57-7,9,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22606200,128.70261900,2018-06-30
415-2-000144,죽골마을 공영주차장,공영,노외,경상남도 창원시 성산구 불모산동 381-1,경상남도 창원시 성산구 불모산동 381-1,28,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.19035500,128.72437200,2018-06-30
415-2-000143,솟대공원 임시공영주차장,공영,노외,경상남도 창원시 성산구 성주동 104,경상남도 창원시 성산구 성주동 104,42,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.19106500,128.70291700,2018-06-30
415-2-000142,불모산동 242-8 공영주차장,공영,노외,경상남도 창원시 성산구 불모산동 242-8,경상남도 창원시 성산구 불모산동 242-8,68,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.18710600,128.72164900,2018-06-30
415-2-000141,불모산동 296-2  공영주차장,공영,노외,경상남도 창원시 성산구 불모산동 296-2,경상남도 창원시 성산구 불모산동 296-2,92,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.19031600,128.72205900,2018-06-30
415-2-000140,성주동 170  공영주차장,공영,노외,경상남도 창원시 성산구 성주동 170,경상남도 창원시 성산구 성주동 170,53,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.19106500,128.70291700,2018-06-30
415-2-000139,성주동 164 공영주차장,공영,노외,경상남도 창원시 성산구 삼정자동 175-2,경상남도 창원시 성산구 삼정자동 175-2,34,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.19505200,128.71428800,2018-06-30
415-2-000138,성주동 159 공영주차장,공영,노외,경상남도 창원시 성산구 성주동 159,경상남도 창원시 성산구 성주동 159,43,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.19106500,128.70291700,2018-06-30
415-2-000053,내동 453 임시 공영주차장,공영,노외,경상남도 창원시 성산구 삼동로128번길,경상남도 창원시 성산구 내동 453,59,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22081500,128.65908700,2018-06-30
415-2-000095,사파동 21-7 임시 공영 주차장,공영,노외,경상남도 창원시 성산구 사파동 21-7,경상남도 창원시 성산구 사파동 21-7,8,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22837800,128.69734600,2018-06-30
415-2-000094,사파중학교옆 공영주차장,공영,노외,경상남도 창원시 성산구 사파정동 628-6,경상남도 창원시 성산구 사파정동 628-6,134,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.21831600,128.70138900,2018-06-30
415-2-000093,삼익1차아파트 옆 공영주차장,공영,노외,경상남도 창원시 성산구 사파정동 산 88-14,경상남도 창원시 성산구 사파정동 산 88-14,78,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.21815300,128.69667600,2018-06-30
415-2-000092,사파민원센터옆 임시 공영주차장,공영,노외,경상남도 창원시 성산구 사파동 502-2,경상남도 창원시 성산구 사파동 502-2,31,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22220800,128.69848100,2018-06-30
415-2-000091,사파동 137-8 임시 공영주차장,공영,노외,경상남도 창원시 성산구 사파동 137-8,경상남도 창원시 성산구 사파동 137-8,12,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22246600,128.69531000,2018-06-30
415-2-000137,성주동 144-2 공영주차장,공영,노외,경상남도 창원시 성산구 성주동 144-2,경상남도 창원시 성산구 성주동 144-2,116,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.19106500,128.70291700,2018-06-30
415-2-000136,성주주민운동장 공영주차장,공영,노외,경상남도 창원시 성산구 천선동 1216,경상남도 창원시 성산구 천선동 1216,40,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.18397300,128.69716600,2018-06-30
415-2-000117,남양동 41-1 임시 공영주차장,공영,노외,경상남도 창원시 성산구 남양동 41-1,경상남도 창원시 성산구 남양동 41-1,20,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.20504200,128.70422200,2018-06-30
415-2-000135,천선동 1155-18 임시 공영주차장,공영,노외,경상남도 창원시 성산구 천선동 1155-18,경상남도 창원시 성산구 천선동 1155-18,25,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.18672300,128.69410700,2018-06-30
415-2-000134,천선동 154-2 공영주차장,공영,노외,경상남도 창원시 성산구 천선동 154-2,경상남도 창원시 성산구 천선동 154-2,93,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.18068100,128.71486000,2018-06-30
415-2-000133,성주사 입구 임시 공영주차장,공영,노외,경상남도 창원시 성산구 천선동 148,경상남도 창원시 성산구 천선동 148,195,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.17829000,128.71461300,2018-06-30
415-2-000132,안민고개 임시 공영주차장,공영,노외,경상남도 창원시 성산구 천선동 산 52-10,경상남도 창원시 성산구 천선동 산 52-10,11,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.16933900,128.70041600,2018-06-30
415-2-000131,안민동 237 공영주차장,공영,노외,경상남도 창원시 성산구 안민동 237,경상남도 창원시 성산구 안민동 237,37,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.18741900,128.68972800,2018-06-30
415-2-000130,안민동 산144-7 임시공영주차장,공영,노외,경상남도 창원시 성산구 안민동 산 144-7,경상남도 창원시 성산구 안민동 산 144-7,8,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.17173200,128.69089900,2018-06-30
415-2-000129,천선동 쓰레기 매립장 입구 임시공영주차장,공영,노외,경상남도 창원시 성산구 안민동 산 144-4,경상남도 창원시 성산구 안민동 산 144-4,10,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.17173200,128.69089900,2018-06-30
415-2-000128,안민동 124 임시 공영주차장,공영,노외,경상남도 창원시 성산구 안민동 124,경상남도 창원시 성산구 안민동 124,42,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.18612300,128.69241600,2018-06-30
415-2-000127,안민동 예비군훈련장 임시주차장,공영,노외,경상남도 창원시 성산구 안민동 산92-6,경상남도 창원시 성산구 안민동 산92-6,80,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.18629600,128.68909400,2018-06-30
